股票代码,时间,开盘价,最高价,最低价,收盘价,涨跌幅,换手率
00683,2015-12,19.3626,20.8588,18.0424,18.6145,-0.06,9.0
00683,2015-09,26.7044,27.0952,18.4825,18.6585,-7.96,7.6
00683,2015-06,22.9263,29.8741,22.5854,26.4004,2.9,10.23
00683,2015-03,23.9916,24.3752,20.5825,22.9689,-1.03,7.38
00684,2019-04,1.62,1.82,1.56,1.7,-0.18,0.04
00684,2019-03,1.6,1.88,1.59,1.84,0.35,1.15
00684,2018-12,1.839,1.839,1.173,1.62,-0.24,0.47
00684,2018-09,1.9203,2.0264,1.7396,1.839,-0.43,0.64
00684,2018-06,2.0746,2.1229,1.9299,1.9878,-0.41,0.42
00684,2018-03,2.0264,2.1422,1.9106,2.0746,-0.36,3.15
00684,2017-12,2.0649,2.1987,2.0076,2.0554,0.0,0.68
00684,2017-09,2.0119,2.2862,1.9022,2.0554,0.0,0.89
00684,2017-06,1.9204,2.0759,1.8199,2.0393,0.15,0.95
00684,2017-03,1.7284,1.9296,1.7193,1.9204,0.21,1.1
00684,2016-12,1.6833,1.8553,1.6381,1.7193,0.04,1.24
00684,2016-09,1.7466,1.9005,1.5385,1.6833,-0.04,4.65
00684,2016-06,1.4425,1.7778,1.3879,1.7466,0.24,1.74
00684,2016-03,1.4191,1.4815,1.31,1.4503,-0.13,1.32
00684,2015-12,1.5458,1.5767,1.2907,1.4893,-0.1,1.36
00684,2015-09,1.5991,1.6884,1.4057,1.5613,-0.07,0.4
00684,2015-06,1.547,1.7404,1.5247,1.5842,0.04,2.14
00684,2015-03,1.6437,1.6437,1.495,1.547,-0.14,1.31
00685,2019-04,0.42,0.435,0.385,0.41,0.005,0.04
00685,2019-03,0.36,0.46,0.355,0.415,0.06,0.36
00685,2018-12,0.4533,0.4629,0.355,0.36,-0.05,0.77
00685,2018-09,0.5401,0.5593,0.4243,0.4533,-0.1,0.95
00685,2018-06,0.9069,0.9919,0.5497,0.5786,-0.33,5.3
00685,2018-03,0.7179,3.4858,0.6424,0.9258,0.16,6.89
00685,2017-12,0.8491,0.8676,0.6922,0.7179,-0.12,0.04
00685,2017-09,0.9414,1.0429,0.8307,0.8491,-0.1,0.02
00685,2017-06,1.0156,1.0785,0.8808,0.9414,0.07,0.03
00685,2017-03,0.9437,1.2133,0.8987,1.0156,0.06,0.03
00685,2016-12,1.1217,1.1305,0.8763,0.9437,-0.26,0.0
00685,2016-09,1.1129,2.1908,1.0428,1.1392,-0.03,0.16
00685,2016-06,1.0133,1.1217,0.9711,1.1129,0.09,0.03
00685,2016-03,0.9036,1.1147,0.8951,1.0218,0.03,0.16
00685,2015-12,0.7834,1.2667,0.7589,0.9542,0.16,0.19
00685,2015-09,1.2377,1.2485,0.7589,0.7834,-0.47,0.03
00685,2015-06,1.2536,1.8169,1.2139,1.2377,-0.03,0.18
00685,2015-03,1.4678,1.5075,1.2298,1.2536,-0.26,0.02
00686,2019-04,0.36,0.395,0.33,0.34,-0.025,0.63
00686,2019-03,0.47,0.51,0.3,0.365,-0.095,5.62
00686,2018-12,0.345,0.55,0.275,0.46,0.14,5.88
00686,2018-09,0.58,0.59,0.305,0.345,-0.28,4.91
00686,2018-06,0.83,0.94,0.56,0.57,-0.27,7.42
00686,2018-03,0.99,1.08,0.79,0.84,-0.14,5.64
00686,2017-12,1.03,1.25,0.96,0.98,-0.05,8.41
00686,2017-09,1.04,1.2,0.95,1.03,-0.01,10.11
00686,2017-06,0.93,1.36,0.9,1.04,0.11,36.44
00686,2017-03,0.73,1.03,0.66,0.93,0.2,22.47
00686,2016-12,0.74,0.75,0.58,0.73,0.0,10.47
00686,2016-09,0.59,0.84,0.55,0.73,0.14,17.39
00686,2016-06,0.64,0.71,0.52,0.59,-0.05,11.15
00686,2016-03,0.75,0.75,0.52,0.64,-0.11,10.4
00686,2015-12,0.73,0.92,0.73,0.75,0.01,20.18
00686,2015-09,1.22,1.22,0.58,0.74,-0.48,34.48
00686,2015-06,0.87,1.61,0.86,1.22,0.36,108.7
00686,2015-03,1.03,1.09,0.83,0.86,-0.17,32.51
00687,2019-04,3.01,3.01,2.99,2.99,-0.01,1.23
00687,2019-03,2.37,3.02,2.0,3.0,0.59,12.54
00687,2018-12,1.81,2.7,1.6,2.41,0.6,6.46
00687,2018-09,1.83,2.02,1.38,1.81,-0.1,7.06
00687,2018-06,2.0335,2.4747,1.85,1.89,-0.12,1.66
00687,2018-03,2.0431,2.8104,1.8992,2.0335,0.01,3.96
00687,2017-12,3.1365,3.29,1.832,1.9951,-1.11,5.09
00687,2017-09,3.8655,4.0957,2.9255,3.0598,-0.84,4.7
00687,2017-06,3.7192,4.3547,3.1491,3.8655,0.21,3.5
00687,2017-03,4.6723,5.3825,3.4575,3.6631,-1.07,3.02
00687,2016-12,4.6723,7.9242,4.4387,4.7564,0.12,2.49
00687,2016-09,4.2144,4.9527,4.1584,4.6536,0.52,3.61
00687,2016-06,4.121,4.3453,4.0088,4.121,0.3,4.77
00687,2016-03,3.037,4.0556,2.5978,3.822,0.76,3.67
00687,2015-12,2.8538,3.3221,2.792,3.037,0.01,3.25
00687,2015-09,3.1733,3.2514,2.1578,2.8538,-0.52,4.9
00687,2015-06,2.1578,3.571,2.1324,3.2325,1.07,5.11
00687,2015-03,2.3271,2.3609,2.0309,2.1578,-0.24,0.98
00688,2019-04,30.25,31.3,29.55,30.0,0.2,1.33
00688,2019-03,26.85,30.8,25.2,29.8,2.9,8.83
00688,2018-12,24.55,28.15,22.35,26.9,2.4,9.08
00688,2018-09,25.6604,26.3,22.121,24.5,-0.97,10.04
00688,2018-06,26.2807,28.7082,23.8907,25.4146,-0.92,8.83
00688,2018-03,24.3931,31.169,24.3931,26.3775,2.06,14.06
00688,2017-12,24.7319,26.0871,22.8443,24.3447,-0.24,9.14
00688,2017-09,21.8358,28.507,21.8358,24.5867,2.74,15.25
00688,2017-06,20.8306,22.8949,20.1738,21.8358,1.01,10.44
00688,2017-03,19.2824,23.7863,19.2355,20.8306,1.57,13.23
00688,2016-12,24.6777,24.6777,18.9071,19.2824,-5.4,12.86
00688,2016-09,23.513,25.8037,22.4947,24.6777,1.98,13.41
00688,2016-06,22.3148,23.2692,19.9027,22.6799,0.36,11.05
00688,2016-03,24.4508,24.9962,18.5881,22.3148,-2.37,16.45
00688,2015-12,22.0875,25.6779,21.9058,24.7235,3.73,13.25
00688,2015-09,25.0462,25.0913,18.6495,21.2695,-3.55,16.41
00688,2015-06,22.42,30.2937,22.2421,24.6408,2.01,18.91
00688,2015-03,20.7296,24.2438,19.1282,22.2865,1.78,19.8
00689,2019-04,0.12,0.14,0.111,0.125,0.001,0.8
00689,2019-03,0.4,0.42,0.093,0.124,-0.306,24.21
00689,2018-12,0.56,0.6,0.32,0.43,-0.13,11.24
00689,2018-09,0.74,0.75,0.5,0.56,-0.19,22.27
00689,2018-06,0.92,0.93,0.65,0.76,-0.11,5.73
00689,2018-03,0.53,1.06,0.52,0.93,0.43,43.47
00689,2017-12,0.365,0.62,0.325,0.54,0.2,17.67
00689,2017-09,0.31,0.5,0.29,0.365,0.02,13.34
00689,2017-06,0.28,0.72,0.221,0.32,0.02,55.73
00689,2017-03,0.189,0.3,0.18,0.28,0.1,19.86
00689,2016-12,0.223,0.255,0.18,0.187,-0.05,60.7
00689,2016-09,0.145,0.275,0.136,0.222,0.1,60.98
00689,2016-06,0.178,0.198,0.133,0.145,-0.03,5.53
00689,2016-03,0.19,0.246,0.142,0.185,-0.02,17.7
00689,2015-12,0.2357,0.3643,0.1314,0.191,-0.04,30.16
00689,2015-09,0.5857,0.5929,0.2214,0.2357,-0.35,16.94
00689,2015-06,0.5125,0.8929,0.3919,0.5857,0.09,82.43
00689,2015-03,0.9648,0.9648,0.4703,0.5487,-0.4,21.79
00690,2019-04,0.15,0.169,0.14,0.163,0.003,1.13
00690,2019-03,0.089,0.174,0.087,0.16,0.071,5.27
00690,2018-12,0.1,0.101,0.07,0.089,0.01,3.13
00690,2018-09,0.102,0.12,0.083,0.1,0.01,2.75
00690,2018-06,0.122,0.156,0.102,0.103,0.02,6.19
00690,2018-03,0.15,0.15,0.11,0.122,-0.01,6.12
00690,2017-12,0.185,0.19,0.129,0.15,-0.03,3.99
00690,2017-09,0.154,0.216,0.143,0.187,0.02,16.81
00690,2017-06,0.153,0.166,0.125,0.154,0.01,3.5
00690,2017-03,0.155,0.171,0.127,0.15,0.04,4.79
00690,2016-12,0.17,0.179,0.146,0.153,0.02,6.53
00690,2016-09,0.165,0.208,0.141,0.17,-0.01,10.95
00690,2016-06,0.152,0.185,0.151,0.166,0.03,1.97
00690,2016-03,0.177,0.224,0.133,0.154,-0.04,19.12
00690,2015-12,0.193,0.219,0.171,0.179,-0.02,6.29
00690,2015-09,0.242,0.28,0.145,0.195,-0.06,15.59
00690,2015-06,0.223,0.3,0.19,0.255,0.04,69.38
00690,2015-03,0.145,0.234,0.14,0.22,0.08,25.34
00691,2019-04,3.05,3.95,2.83,3.51,0.53,0.79
00691,2019-03,2.1,3.05,1.8,2.98,0.86,2.63
00691,2018-12,6.1,6.1,1.68,2.11,-4.18,2.09
00691,2015-04,5.4,6.88,5.28,6.29,0.89,2.08
00691,2015-03,3.78,6.38,3.3,5.4,1.68,16.0
00691,2014-12,2.69,3.75,2.68,3.72,0.95,19.24
00691,2014-09,2.74,3.12,2.61,2.77,0.04,23.74
00691,2014-06,3.2198,3.4637,2.73,2.73,-0.53,11.39
00691,2014-03,3.2296,3.2491,2.3905,3.1905,-0.06,0.0
00691,2013-12,2.8686,3.4149,2.4197,3.2491,0.33,0.0
00691,2013-09,3.493,3.7077,2.8978,2.9173,-0.53,0.0
00691,2013-06,4.1488,4.3988,2.8588,3.3954,-0.98,0.0
00691,2013-03,5.2785,5.7231,4.0839,4.1302,-1.14,0.0
00691,2012-12,4.6396,5.6212,4.4914,5.2508,0.49,0.0
00691,2012-09,4.8526,5.1674,3.6116,4.6766,-0.19,0.0
00691,2012-06,5.4171,5.7971,4.4538,4.8618,-0.73,0.0
00691,2012-03,4.6306,6.6984,3.9501,5.4171,0.85,0.0
00691,2011-12,4.4185,6.0533,3.7557,4.5687,-0.16,0.0
00692,2017-06,0.25,0.6,0.248,0.51,0.26,74.22
00692,2017-03,0.21,0.275,0.188,0.25,0.04,57.91
00692,2016-12,0.107,0.27,0.101,0.21,0.11,104.57
00692,2016-09,0.098,0.145,0.086,0.105,0.02,23.77
00692,2016-06,0.081,0.118,0.077,0.097,0.04,11.4
00692,2016-03,0.151,0.152,0.07,0.079,-0.07,31.15
00692,2015-12,0.31,0.37,0.124,0.15,-0.16,40.79
00692,2015-09,0.53,0.55,0.231,0.31,-0.23,34.23
00692,2015-06,0.62,0.92,0.53,0.54,-0.09,48.16
00692,2015-03,0.67,0.81,0.495,0.63,-0.04,27.53
00692,2014-12,0.85,1.01,0.66,0.67,-0.19,50.41
00692,2014-09,0.48,0.91,0.47,0.86,0.37,67.91
00692,2014-06,0.9,0.91,0.16,0.485,-0.41,140.87
00692,2014-03,1.0,1.1,0.78,0.9,-0.1,0.0
00692,2013-12,1.03,1.11,0.91,1.0,-0.03,0.0
00692,2013-09,0.75,1.13,0.69,1.03,0.28,0.0
00692,2013-06,0.47,0.88,0.46,0.75,0.28,0.0
00692,2013-03,0.29,0.49,0.26,0.47,0.18,0.0
00693,2019-04,2.39,2.5,2.38,2.5,0.13,0.26
00693,2019-03,2.4,2.46,2.27,2.37,-0.01,0.2
00693,2018-12,2.55,2.6,2.3,2.4,-0.37,0.3
00693,2018-09,2.921,2.9705,2.5051,2.61,-0.18,0.3
00693,2018-06,2.5979,2.9705,2.55,2.9705,0.35,0.07
00693,2018-03,2.4925,2.6554,2.4925,2.5979,-0.03,0.1
00693,2017-12,2.3774,2.5691,2.3678,2.4925,0.09,0.08
00693,2017-09,2.1919,2.6473,2.1919,2.3678,0.13,0.04
00693,2017-06,2.2775,2.3057,2.1208,2.2203,-0.03,0.05
00693,2017-03,2.296,2.3789,1.7243,2.2867,-0.01,0.05
00693,2016-12,2.2314,2.3513,2.0747,2.296,0.09,0.08
00693,2016-09,2.2406,2.4144,2.213,2.2314,-0.07,0.03
00693,2016-06,2.2318,2.3138,2.2318,2.2406,-0.02,0.03
00693,2016-03,2.3292,2.3292,2.1255,2.2495,-0.12,0.05
00693,2015-12,2.2318,2.4709,2.1344,2.3292,0.15,0.05
00693,2015-09,2.394,2.4027,2.1484,2.1786,-0.24,0.03
00693,2015-06,2.1812,2.4992,2.1812,2.394,0.15,0.14
00693,2015-03,2.292,2.3431,2.096,2.1812,-0.06,0.08
00694,2019-04,7.45,7.54,7.02,7.04,-0.41,1.79
00694,2019-03,8.36,8.36,6.13,7.45,-0.86,13.85
00694,2018-12,9.6,9.6,7.92,8.31,-1.2,7.18
00694,2018-09,7.8559,9.52,7.2903,9.51,1.56,15.8
00694,2018-06,10.3139,11.6248,7.3258,7.9716,-2.18,13.98
00694,2018-03,11.3742,12.9165,9.6584,10.1597,-1.22,17.42
00694,2017-12,11.2585,12.7237,10.6031,11.3549,0.12,15.63
00694,2017-09,10.4081,13.4859,10.2722,11.22,0.79,15.21
00694,2017-06,8.8753,11.2786,8.6671,10.4081,1.65,29.33
00694,2017-03,7.4087,9.0361,6.8126,8.7996,1.38,20.17
00694,2016-12,8.3454,8.4684,6.8504,7.4181,-0.91,12.44
00694,2016-09,7.8722,9.1865,7.413,8.317,0.53,15.0
00694,2016-06,7.4925,8.289,7.0757,7.7796,0.11,11.54
00694,2016-03,7.6777,7.7889,5.8625,7.6685,-0.12,15.09
00694,2015-12,6.7423,8.289,6.6682,7.7518,1.08,13.42
00694,2015-09,8.0209,8.3789,6.4274,6.6775,-1.58,24.23
00694,2015-06,6.9148,8.8114,6.7151,8.2045,1.28,20.44
00694,2015-03,5.6716,7.2687,5.6625,6.8603,1.22,10.39
00695,2019-04,1.63,1.7,1.55,1.68,0.08,0.15
00695,2019-03,1.35,1.72,1.29,1.63,0.32,1.73
00695,2018-12,1.33,1.36,1.24,1.35,0.03,1.75
00695,2018-09,1.34,1.36,1.1,1.34,0.0,1.02
00695,2018-06,1.3,1.35,1.26,1.34,-0.05,1.12
00695,2018-03,1.39,1.39,1.3,1.34,0.01,0.43
00695,2017-12,1.34,1.47,1.29,1.34,0.0,1.48
00695,2017-09,1.27,1.5,1.24,1.34,0.07,2.0
00695,2017-06,1.42,1.5,1.21,1.27,-0.15,7.25
00695,2017-03,1.45,1.56,1.35,1.45,0.02,6.38
00695,2016-12,1.59,1.98,1.43,1.46,-0.11,2.26
00695,2016-09,1.47,1.7,1.41,1.57,0.1,3.29
00695,2016-06,1.39,1.49,1.34,1.47,0.09,2.79
00695,2016-03,1.4,1.48,1.34,1.38,0.0,2.57
00695,2015-12,1.27,1.69,1.16,1.38,0.12,29.88
00695,2015-09,2.59,2.64,1.08,1.26,-1.28,43.85
00695,2015-06,1.41,2.8,1.28,2.54,1.14,67.24
00695,2015-03,1.22,1.44,1.1,1.4,0.21,4.52
00696,2019-04,21.0,21.1,19.26,19.8,-0.95,1.45
00696,2019-03,19.94,24.5,19.22,20.75,0.7,4.34
00696,2018-12,20.4,21.45,17.06,20.05,-0.3,5.63
00696,2018-09,22.0,24.05,17.8,20.35,-2.19,6.64
00696,2018-06,22.5006,24.6717,21.119,22.5499,0.08,6.24
00696,2018-03,23.1914,27.6323,21.563,22.4512,-0.72,7.25
00696,2017-12,20.2308,23.3394,18.4544,23.142,3.01,27.39
00696,2017-09,22.5499,22.7473,19.5597,20.0827,-2.6,16.93
00696,2017-06,17.8785,23.1288,17.7614,22.6979,4.76,27.82
00696,2017-03,15.9657,18.6397,15.6144,17.9175,1.96,16.11
00696,2016-12,18.1127,18.6202,14.7556,15.9072,-2.05,21.72
00696,2016-09,14.4433,18.6983,13.9554,17.9566,3.46,26.43
00696,2016-06,12.3105,15.6627,12.3105,14.5409,2.27,28.58
00696,2016-03,12.2913,12.5225,9.8061,12.2335,-0.07,20.55
00696,2015-12,9.7868,13.6976,9.6327,12.2913,2.89,47.52
00696,2015-09,11.328,11.328,7.0318,9.3918,-1.6,42.72
00696,2015-06,8.5733,14.8275,8.4878,11.0005,2.4,42.57
00696,2015-03,7.946,8.9535,7.6133,8.4878,0.55,3.01
00697,2019-04,0.315,0.345,0.305,0.315,0.0,1.48
00697,2019-03,0.197,0.335,0.181,0.315,0.118,4.35
00697,2018-12,0.191,0.226,0.165,0.197,-0.01,1.68
00697,2018-09,0.203,0.215,0.178,0.192,0.0,1.81
00697,2018-06,0.218,0.25,0.198,0.203,0.03,12.85
00697,2018-03,0.22,0.255,0.21,0.219,-0.03,5.84
00697,2017-12,0.2295,0.246,0.208,0.226,-0.01,5.06
00697,2017-09,0.2393,0.3138,0.2236,0.2256,-0.01,14.13
00697,2017-06,0.2501,0.2648,0.2344,0.2413,0.01,2.68
00697,2017-03,0.2452,0.2893,0.2413,0.2501,0.01,5.29
00697,2016-12,0.2648,0.304,0.2383,0.2501,0.03,6.91
00697,2016-09,0.2128,0.2648,0.2128,0.2599,0.07,4.9
00697,2016-06,0.2069,0.2795,0.1962,0.2128,0.0,5.29
00697,2016-03,0.2746,0.2746,0.1863,0.2079,-0.07,3.47
00697,2015-12,0.3237,0.3531,0.255,0.2746,-0.05,3.89
00697,2015-09,0.5394,0.5394,0.2942,0.3187,-0.22,10.77
00697,2015-06,0.3433,0.7258,0.3335,0.5394,0.2,46.18
00697,2015-03,0.3433,0.3678,0.3089,0.3433,-0.01,6.59
00698,2019-04,0.88,0.98,0.87,0.94,0.07,8.92
00698,2019-03,0.79,1.15,0.73,0.87,0.09,79.25
00698,2018-12,1.14,1.19,0.72,0.78,-0.37,10.49
00698,2018-09,1.5736,1.6719,0.9,1.15,-0.42,15.54
00698,2018-06,1.4451,2.0555,1.3873,1.5637,0.13,16.78
00698,2018-03,1.946,2.0038,1.4065,1.4451,-0.49,20.81
00698,2017-12,2.0135,2.2254,1.8304,1.9268,-0.08,29.12
00698,2017-09,2.2202,2.5551,1.8183,2.0135,-0.24,82.28
00698,2017-06,2.5938,2.9428,1.8183,2.2298,-0.37,81.3
00698,2017-03,1.8864,2.6598,1.8864,2.5843,0.69,33.21
00698,2016-12,1.7921,2.3108,1.7072,1.8864,0.09,26.75
00698,2016-09,1.4073,1.8581,1.3141,1.7826,0.38,24.26
00698,2016-06,1.4265,1.5657,1.3141,1.4073,-0.02,17.99
00698,2016-03,1.2608,1.4449,1.086,1.4265,0.17,10.71
00698,2015-12,1.2608,1.5093,1.1872,1.2608,0.01,13.52
00698,2015-09,1.3982,1.4981,0.9079,1.2332,-0.12,25.69
00698,2015-06,1.0482,1.5889,1.0393,1.3619,0.29,41.92
00698,2015-03,0.8242,1.1288,0.7884,1.0572,0.23,24.21
00699,2019-04,6.73,6.95,6.34,6.39,-0.38,0.79
00699,2019-03,5.91,7.28,4.96,6.77,0.94,12.83
00699,2018-12,6.22,6.94,5.68,5.83,-0.36,7.19
00699,2018-09,7.8,7.82,5.86,6.19,-1.65,7.67
00699,2018-06,7.02,9.06,7.0,7.84,0.78,16.55
00699,2018-03,6.78,7.2,6.1,7.06,0.21,7.94
00699,2017-12,7.15,7.36,6.1,6.85,-0.29,11.47
00699,2017-09,7.15,7.41,6.63,7.14,-0.03,9.97
00699,2017-06,7.29,7.4,6.66,7.17,-0.12,14.83
00699,2017-03,7.51,7.79,7.04,7.29,-0.27,18.11
00699,2016-12,8.07,8.8,7.34,7.56,-0.47,14.46
00699,2016-09,7.53,8.82,7.07,8.03,0.5,28.93
00699,2016-06,9.16,9.35,7.18,7.53,-1.57,25.56
00699,2016-03,12.8,12.8,8.08,9.1,-3.74,24.51
00699,2015-12,11.32,15.38,11.04,12.84,1.68,31.09
00699,2015-09,17.0,17.1,11.0,11.16,-5.34,24.87
00699,2015-06,14.7,22.0,14.26,16.5,1.8,28.01
00699,2015-03,10.3,15.32,9.88,14.7,4.28,9.69
00700,2019-04,367.8,400.4,364.8,393.8,32.8,1.69
00700,2019-03,315.0,371.2,300.4,361.0,47.0,11.58
00700,2018-12,325.0,328.4,251.4,314.0,-9.2,17.08
00700,2018-09,395.0,398.0,305.2,323.2,-70.6,16.18
00700,2018-06,403.7335,431.6,373.4,393.8,-15.02,15.67
00700,2018-03,407.1262,475.5793,397.1477,408.7228,3.4,20.79
00700,2017-12,344.8599,438.6586,340.8684,405.1305,69.58,16.09
00700,2017-09,277.8038,348.8513,259.8423,335.48,57.04,13.84
00700,2017-06,224.9949,287.7824,221.4109,278.6021,56.88,13.01
00700,2017-03,187.1639,229.1762,187.1639,221.8091,32.97,10.36
00700,2016-12,215.4376,217.2296,178.8013,188.8564,-23.12,10.66
00700,2016-09,177.3079,219.818,172.2306,212.0527,36.75,9.45
00700,2016-06,158.4151,177.7062,151.0701,175.3168,17.56,11.65
00700,2016-03,150.276,158.7129,131.1193,157.224,5.91,12.57
00700,2015-12,130.8215,157.1248,130.1267,151.3678,22.97,10.66
00700,2015-09,153.8493,156.7278,123.0794,128.3401,-25.2,14.77
00700,2015-06,147.1676,169.3517,145.1869,153.5515,7.46,13.71
00700,2015-03,112.505,149.9406,110.2271,145.7811,34.37,13.8
00701,2019-04,0.315,0.335,0.285,0.325,0.005,0.13
00701,2019-03,0.275,0.34,0.27,0.32,0.015,0.42
00701,2018-12,0.375,0.39,0.25,0.315,-0.1,0.4
00701,2018-09,0.38,0.475,0.31,0.385,0.02,0.39
00701,2018-06,0.4194,0.434,0.36,0.385,-0.07,0.19
00701,2018-03,0.3706,0.5169,0.3511,0.4194,0.09,3.14
00701,2017-12,0.4096,0.4584,0.3365,0.3706,-0.02,1.61
00701,2017-09,0.5949,0.6144,0.3901,0.4096,-0.2,0.81
00701,2017-06,0.607,0.8095,0.5203,0.6144,0.03,4.35
00701,2017-03,0.5878,0.6359,0.5011,0.5781,-0.03,1.04
00701,2016-12,0.7323,0.8094,0.5781,0.607,-0.13,3.24
00701,2016-09,0.4288,0.7516,0.4288,0.7323,0.32,7.44
00701,2016-06,0.2811,0.4529,0.2624,0.4336,0.13,1.67
00701,2016-03,0.2811,0.2999,0.2193,0.2765,0.0,0.45
00701,2015-12,0.3233,0.3421,0.2437,0.2811,-0.04,1.4
00701,2015-09,0.4498,0.4592,0.2905,0.3186,-0.14,1.82
00701,2015-06,0.4502,0.6247,0.4311,0.4498,0.01,15.19
00701,2015-03,0.4042,0.5053,0.3767,0.441,0.06,1.85
00702,2019-04,0.168,0.295,0.154,0.23,0.063,2.06
00702,2019-03,0.096,0.2,0.092,0.167,0.072,3.95
00702,2018-12,0.209,0.225,0.091,0.095,-0.14,2.3
00702,2018-09,0.34,0.38,0.197,0.203,-0.08,3.35
00702,2018-06,0.54,0.58,0.33,0.36,-0.2,6.87
00702,2018-03,1.4,1.4,0.22,0.56,-0.82,46.45
00702,2017-12,1.5,1.63,1.35,1.4,-0.1,15.29
00702,2017-09,1.85,1.87,1.4,1.5,-0.37,7.04
00702,2017-06,1.88,1.94,1.79,1.87,-0.01,7.18
00702,2017-03,1.92,2.1,1.83,1.88,-0.04,3.29
00702,2016-12,1.92,2.07,1.81,1.92,0.0,3.39
00702,2016-09,2.0,2.45,1.89,1.92,-0.08,13.8
00702,2016-06,1.91,2.04,1.68,2.0,0.1,13.31
00702,2016-03,2.08,2.1,1.65,1.9,-0.16,5.61
00702,2015-12,1.71,2.37,1.65,2.1,0.4,11.63
00702,2015-09,2.03,2.17,1.2,1.7,-0.29,11.92
00702,2015-06,1.78,2.3,1.75,2.04,0.2,24.28
00702,2015-03,1.7,1.94,1.55,1.78,0.1,7.03
00703,2019-04,0.59,0.61,0.53,0.55,-0.04,0.71
00703,2019-03,0.77,0.79,0.55,0.59,-0.17,2.85
00703,2018-12,0.88,0.93,0.72,0.76,0.02,1.79
00703,2018-09,0.8314,1.069,0.78,0.89,-0.18,1.93
00703,2018-06,0.7167,1.356,0.6971,1.069,0.39,9.58
00703,2018-03,0.7069,0.7953,0.6185,0.7265,0.03,3.48
00703,2017-12,0.7462,0.7462,0.6087,0.7069,-0.03,4.42
00703,2017-09,0.6779,0.7756,0.6585,0.7364,0.06,4.75
00703,2017-06,0.802,0.8402,0.6294,0.6779,-0.12,9.46
00703,2017-03,0.7924,0.8402,0.6683,0.7924,0.01,7.92
00703,2016-12,0.9261,0.9356,0.7351,0.7829,-0.15,9.48
00703,2016-09,0.6892,1.0025,0.6703,0.9261,0.24,15.79
00703,2016-06,0.746,0.8765,0.6137,0.6986,-0.04,7.91
00703,2016-03,0.7366,0.8019,0.5129,0.746,0.01,15.57
00703,2015-12,0.8206,0.9604,0.69,0.7273,-0.08,4.34
00703,2015-09,1.2363,1.3194,0.7197,0.8019,-0.41,8.28
00703,2015-06,1.2583,2.0458,1.1164,1.1994,-0.09,32.21
00703,2015-03,2.1997,2.2269,1.204,1.2492,-0.98,20.13
00704,2019-04,0.231,0.231,0.2,0.213,-0.016,3.19
00704,2019-03,0.25,0.295,0.215,0.229,-0.023,25.42
00704,2018-12,0.26,0.275,0.23,0.249,0.01,26.4
00704,2018-09,0.29,0.315,0.25,0.26,-0.01,27.49
00704,2018-06,0.265,0.31,0.255,0.295,-0.01,19.09
00704,2018-03,0.25,0.33,0.238,0.275,0.06,39.35
00704,2017-12,0.25,0.275,0.224,0.247,-0.01,53.73
00704,2017-09,0.224,0.32,0.222,0.25,0.01,34.1
00704,2017-06,0.215,0.29,0.188,0.224,0.0,21.43
00704,2017-03,0.169,0.265,0.149,0.215,0.04,10.1
00704,2016-12,0.218,0.295,0.158,0.169,-0.02,9.66
00704,2016-09,0.19,0.243,0.155,0.219,0.04,6.72
00704,2016-06,0.275,0.55,0.156,0.198,-0.01,17.64
00704,2016-03,0.295,0.39,0.2,0.295,0.06,4.71
00704,2015-12,0.405,0.5,0.26,0.3,-0.11,5.47
00704,2015-09,0.82,0.845,0.35,0.39,-0.4,7.33
00704,2015-06,0.475,1.045,0.46,0.815,0.3,55.52
00704,2015-03,0.555,0.63,0.42,0.475,-0.05,8.15
00705,2018-03,0.04,0.052,0.03,0.032,-0.003,17.68
00705,2017-12,0.036,0.056,0.03,0.037,0.02,38.71
00705,2017-09,0.05,0.05,0.031,0.035,-0.01,30.72
00705,2017-06,0.047,0.063,0.035,0.051,0.02,50.67
00705,2017-03,0.132,0.138,0.043,0.047,-0.04,50.87
00705,2016-12,0.078,0.157,0.069,0.131,0.05,55.21
00705,2016-09,0.094,0.095,0.074,0.08,0.01,11.86
00705,2016-06,0.079,0.107,0.065,0.095,0.03,26.99
00705,2016-03,0.123,0.126,0.073,0.08,-0.04,22.41
00705,2015-12,0.1208,0.145,0.103,0.127,0.01,23.77
00705,2015-09,0.2834,0.288,0.1115,0.1171,-0.16,57.55
00705,2015-06,0.1914,0.3391,0.0985,0.2834,0.09,385.21
00705,2015-03,0.1115,0.302,0.0576,0.1942,0.08,127.37
00705,2014-12,0.1375,0.1672,0.0855,0.1069,-0.03,7.64
00705,2014-09,0.1394,0.21,0.1338,0.1366,0.0,22.94
00705,2014-06,0.1291,0.1468,0.1115,0.1394,0.01,3.47
00705,2014-03,0.1505,0.1747,0.1189,0.1264,0.0,0.0
00705,2013-12,0.1914,0.2239,0.144,0.1487,-0.04,0.0
00706,2019-04,0.035,0.038,0.032,0.032,-0.003,0.43
00706,2019-03,0.023,0.054,0.023,0.035,0.009,19.98
00706,2018-12,0.042,0.042,0.02,0.025,0.01,1.6
00706,2018-09,0.052,0.059,0.035,0.042,-0.01,1.83
00706,2018-06,0.076,0.081,0.05,0.05,-0.02,1.43
00706,2018-03,0.07,0.08,0.06,0.077,0.0,3.26
00706,2017-12,0.076,0.093,0.051,0.067,-0.01,12.88
