股票编号,日期,流动资产,速动资产,流动负债
00099,2017-12,73900.0,229100.0,146900.0
00099,2017-06,109700.0,273700.0,196200.0
00099,2016-12,101000.0,277600.0,171300.0
00099,2016-06,36300.0,190000.0,133100.0
00099,2015-12,30700.0,182100.0,130700.0
00099,2015-06,34400.0,183299.99999999997,133400.0
00101,2018-12,214000.0,1323000.0,783800.0
00101,2018-06,106400.0,1503100.0,823600.0
00101,2017-12,134700.0,1861000.0,776500.0
00101,2017-06,160000.0,2238700.0,849200.0
00101,2016-12,210400.0,2738600.0,700100.0
00101,2016-06,268700.0,2919500.0,764500.0
00101,2015-12,320900.00000000006,3040500.0,1005300.0
00101,2015-06,310200.0,3256900.0,1150600.0
00103,2018-12,28000.0,185100.00000000003,155700.0
00103,2018-06,28200.0,178600.0,155400.0
00103,2017-12,25600.0,167800.0,142700.0
00103,2017-06,28900.0,152000.0,145300.0
00103,2016-12,20900.0,148400.0,146000.0
00103,2016-06,18700.0,108900.0,119900.0
00103,2015-12,20099.999999999996,120300.0,115600.0
00103,2015-06,25900.0,115000.0,105000.0
00104,2018-09,11200.000000000002,23900.0,13799.999999999998
00104,2018-03,12300.0,22599.999999999996,9644.57
00104,2017-09,17400.0,25800.0,15300.0
00104,2017-03,24900.000000000004,30600.0,20200.0
00104,2016-09,25099.999999999996,31900.0,21600.0
00104,2016-03,26500.0,31400.0,21600.0
00104,2015-09,27500.0,31900.0,19900.0
00104,2015-03,29500.0,35000.0,22500.0
00106,2018-12,880500.0,1859100.0,1272100.0
00106,2018-06,790200.0,1655500.0,968700.0
00106,2017-12,671100.0,1467600.0,1056000.0
00106,2017-06,870200.0,1626800.0,947900.0000000001
00106,2016-12,1040300.0,1591399.9999999998,808800.0
00106,2016-06,1077900.0,1430500.0,930400.0000000001
00106,2015-12,616500.0,859000.0,524099.99999999994
00106,2015-06,598400.0,1014500.0,585000.0
00107,2018-12,182200.0,777800.0,527700.0
00107,2018-09,185600.0,752900.0000000001,451900.0
00107,2018-06,181000.0,660600.0,401000.0
00107,2018-03,178600.0,662200.0,411800.0
00107,2017-12,184000.0,707099.9999999999,560100.0
00107,2017-09,237600.00000000003,888000.0,754300.0000000001
00107,2017-06,195700.0,978700.0,796100.0
00107,2017-03,241300.0,799500.0,615400.0
00108,2018-12,131.17,46400.0,56500.0
00108,2018-06,15800.0,42800.0,48200.0
00108,2017-12,13400.0,81100.0,47300.00000000001
00108,2017-06,11200.000000000002,36700.0,22400.000000000004
00108,2016-12,9392.25,37800.0,20600.0
00108,2016-06,7953.53,40100.0,5516.71
00108,2015-12,7637.55,30099.999999999996,7448.88
00108,2015-06,16.33,10700.0,6231.06
00110,2018-12,8.32,6379.7,5278.49
00110,2018-06,102.1,3735.27,3895.8
00110,2017-12,175.37,3373.06,4257.04
00110,2017-06,109.71,6288.17,2974.28
00110,2016-12,107.07,5550.61,4354.74
00110,2016-06,114.1,6168.58,4315.14
00110,2015-12,168.98,5349.06,2777.99
00110,2015-06,569.14,8089.56,5435.81
00113,2018-09,40000.0,255700.0,77800.0
00113,2018-03,37800.0,218100.0,63900.0
00113,2017-09,52600.0,211100.0,60100.0
00113,2017-03,57300.00000000001,216100.0,58400.0
00113,2016-09,58900.0,198800.0,53500.0
00113,2016-03,54300.0,201800.0,65000.0
00113,2015-09,69600.0,192600.00000000003,59200.0
00113,2015-03,66900.0,205200.0,59700.0
00114,2018-09,15800.0,48800.0,20800.0
00114,2018-03,18100.0,54200.0,24200.0
00114,2017-09,19100.0,64600.0,29600.0
00114,2017-03,16200.000000000002,61400.0,23400.0
00114,2016-09,15300.0,78000.0,24700.000000000004
00114,2016-03,16700.0,62100.0,19800.0
00114,2015-09,17000.0,68000.0,25000.0
00114,2015-03,14900.0,57500.0,15500.0
00116,2018-12,652900.0000000001,1013100.0,255100.00000000003
00116,2018-06,606400.0,988100.0,239800.0
00116,2017-12,626100.0,955800.0,240500.0
00116,2017-06,623800.0,931200.0,233700.0
00116,2016-12,586600.0,907400.0,233100.0
00116,2016-06,589200.0,872400.0,252800.0
00116,2015-12,559300.0,827800.0,199400.0
00116,2015-06,569100.0,923500.0,334500.0
00117,2018-12,19600.0,113400.0,73800.0
00117,2018-06,16500.0,87200.0,65900.0
00117,2017-12,11399.999999999998,123699.99999999999,117700.0
00117,2017-06,15500.0,122000.0,74000.0
00117,2016-12,10800.0,71600.0,64600.0
00117,2016-06,11900.0,77900.0,23100.0
00117,2015-12,10100.0,81000.0,24800.0
00117,2015-06,11399.999999999998,35600.0,21000.0
00118,2018-12,43099.99999999999,167500.0,112200.0
00118,2018-06,52400.0,179000.0,120200.0
00118,2017-12,43800.0,162399.99999999997,117700.0
00118,2017-06,47800.0,161500.0,123500.0
00118,2016-12,35900.0,141700.0,105700.0
00118,2016-06,45900.0,151700.0,94200.0
00118,2015-12,47100.0,169000.0,108800.00000000001
00118,2015-06,50000.0,163400.0,101600.0
00119,2018-12,7108600.0,10594100.0,6398099.999999999
00119,2018-06,6894200.0,9729000.0,6170000.0
00119,2017-12,6293900.0,9091600.0,5779299.999999999
00119,2017-06,6395700.000000001,8881900.0,5135000.0
00119,2016-12,6610700.000000001,9136500.0,5304600.0
00119,2016-06,7012700.0,9907100.0,5873800.0
00119,2015-12,7071300.0,9414200.0,5278200.000000001
00119,2015-06,6685100.0,9369300.0,4459600.0
00121,2018-12,131500.0,284800.0,457100.0
00121,2018-06,93900.0,222100.0,486100.0
00121,2017-12,114500.0,222399.99999999997,502000.0
00121,2017-06,86900.0,182200.0,354300.0
00121,2016-12,124100.0,234100.0,416599.99999999994
00121,2016-06,88800.00000000001,197600.00000000003,470900.00000000006
00121,2015-12,122100.00000000001,219700.0,410700.0
00121,2015-06,88500.0,187600.00000000003,350000.0
00122,2019-01,4368.22,46700.0,55500.0
00122,2018-07,3444.55,55300.0,62000.0
00122,2018-01,4100.43,37800.0,40000.0
00122,2017-07,4140.24,35600.0,40500.0
00122,2017-01,5221.35,37600.0,39800.0
00122,2016-07,6288.64,37600.0,39200.0
00122,2016-01,8561.81,35700.0,60000.0
00122,2015-07,8080.73,31800.0,52600.0
00123,2018-12,8323400.0,13363699.999999998,7262900.0
00123,2018-06,8258800.0,12293300.0,6000100.0
00123,2017-12,5511500.0,9594600.0,5219700.0
00123,2017-06,5371900.000000001,9848700.0,5695900.0
00123,2016-12,5686900.000000001,9232300.0,5292700.0
00123,2016-06,5519200.0,8176100.0,5018500.0
00123,2015-12,5296200.0,8273400.0,4253400.0
00123,2015-06,5482300.0,7583099.999999999,3835600.0
00124,2018-12,184200.00000000003,717900.0000000001,196800.0
00124,2018-06,189800.0,338800.0,44700.0
00124,2017-12,182100.0,345900.00000000006,52699.99999999999
00124,2017-06,170900.0,333600.0,42500.0
00124,2016-12,169899.99999999997,477500.0,185000.0
00124,2016-06,198700.0,506599.99999999994,204100.0
00124,2015-12,116300.00000000001,484300.0,76400.0
00124,2015-06,159800.0,501100.0,69700.0
00125,2018-09,10700.0,65300.0,24900.000000000004
00125,2018-03,9179.2,61100.0,15200.0
00125,2017-09,9250.42,71100.0,16700.0
00125,2017-03,9895.75,73500.0,15700.0
00125,2016-09,11100.000000000002,71800.0,18800.0
00125,2016-03,11000.0,68800.0,16600.0
00125,2015-09,13000.0,69100.0,17000.0
00125,2015-03,12200.0,68000.0,16000.0
00126,2018-09,45900.0,151000.0,125200.0
00126,2018-03,47000.0,145300.0,123300.0
00126,2017-09,43000.0,159100.0,118400.0
00126,2017-03,89900.0,147300.0,134600.0
00126,2016-09,78000.0,140100.0,120600.0
00126,2016-03,80000.0,123699.99999999999,114800.0
00126,2015-09,80100.0,156500.0,116900.0
00126,2015-03,85500.0,146200.0,121500.0
00127,2018-12,20299.999999999996,622500.0,863400.0
00127,2018-06,19200.0,684700.0,1101300.0
00127,2017-12,25000.0,917700.0,1152200.0
00127,2017-06,21000.0,1217200.0,847800.0
00127,2016-12,114200.0,2054700.0,1052100.0
00127,2016-06,186700.00000000003,2700899.9999999995,1748500.0
00127,2015-12,217700.0,2590100.0,1168800.0
00127,2015-06,185700.0,1601300.0,1345600.0
00128,2018-12,2109.45,68300.0,2482.8
00128,2018-06,2349.3,70100.0,2278.48
00128,2017-12,2333.53,59000.0,2927.69
00128,2017-06,2848.34,60900.0,3546.15
00128,2016-12,3756.14,64400.00000000001,3492.88
00128,2016-06,3917.21,62100.0,2574.61
00128,2015-12,4140.39,63600.0,3223.69
00128,2015-06,4233.34,62500.0,3250.57
00129,2018-09,137600.0,1377100.0,475000.0
00129,2018-03,62900.0,1114500.0,286700.0
00129,2017-09,60100.0,1068500.0,141700.0
00129,2017-03,57600.0,828300.0,157900.0
00129,2016-09,92200.0,874599.9999999999,168500.0
00129,2016-03,87100.00000000001,731500.0,131500.0
00129,2015-09,84200.0,688300.0,182500.0
00129,2015-03,78900.0,633500.0,119100.0
00130,2018-09,4437.41,12200.0,4731.84
00130,2018-03,3942.47,12500.0,4164.74
00130,2017-09,4279.48,13100.0,4835.08
00130,2017-03,4761.66,14900.0,5622.02
00130,2016-09,5011.53,17000.0,5846.76
00130,2016-03,4807.85,19700.0,5843.67
00130,2015-09,5340.44,22400.000000000004,5131.95
00130,2015-03,5582.57,24500.0,4764.03
00131,2018-12,174700.0,231400.0,187200.0
00131,2018-06,168100.0,233500.0,186900.0
00131,2017-12,167800.0,244200.00000000003,158300.0
00131,2017-06,181700.00000000003,265000.0,131500.0
00131,2016-12,185200.0,299900.0,150000.0
00131,2016-06,199100.0,301600.0,193000.0
00131,2015-12,224800.0,246700.00000000003,156500.0
00131,2015-06,212399.99999999997,288600.0,194600.0
00132,2018-12,3450.48,140500.0,121800.0
00132,2018-06,3624.4,97200.0,62200.0
00132,2017-12,4038.62,84200.0,63700.0
00132,2017-06,4752.3,19100.0,16400.0
00132,2016-12,4992.17,19100.0,13700.000000000002
00132,2016-06,4778.29,18200.0,12300.0
00132,2015-12,4699.19,18400.0,12000.0
00132,2015-06,4477.81,20700.0,11500.0
00135,2018-12,186500.0,3065700.0,3914100.0000000005
00135,2018-06,156300.0,2806400.0,3337300.0
00135,2017-12,155900.0,3289500.0,3945100.0
00135,2017-06,143100.0,2709000.0,3295800.0
00135,2016-12,125000.0,2876000.0,4258300.0
00135,2016-06,136100.0,2662600.0,3783300.0
00135,2015-12,76700.0,1546200.0,1695500.0
00135,2015-06,128500.0,1893300.0000000002,1862100.0
00136,2018-12,4311.9,137300.0,33300.0
00136,2018-06,2507.2,135600.0,36400.0
00136,2017-12,461.6,115300.0,27100.0
00136,2017-06,315.92,91400.0,8508.31
00136,2016-12,221.39,91800.0,9240.11
00136,2016-06,167.17,74700.0,12200.0
00136,2015-12,249.57,70500.0,5844.1
00136,2015-09,297.79,14500.0,6369.08
00137,2018-12,239.64,80000.0,38000.0
00137,2018-06,339.18,56500.0,49500.0
00137,2017-12,37.95,83900.0,54700.0
00137,2017-06,358.28,76300.0,22300.0
00137,2016-12,163.96,73100.0,36400.0
00137,2016-06,105.55,86800.0,81000.0
00137,2015-12,1252.23,103000.0,73200.0
00137,2015-06,1173.06,149700.0,69500.0
00138,2018-12,8148.66,159800.0,56300.0
00138,2018-06,4384.12,235700.0,54600.0
00138,2017-12,1922.59,208600.0,58700.0
00138,2017-06,1041.5,232300.0,46800.0
00138,2016-12,894.51,235200.0,52900.0
00138,2016-06,598.27,207800.0,54000.0
00138,2015-12,837.78,200700.0,50400.0
00138,2015-06,946.33,65500.0,50000.0
00141,2018-12,564.01,13200.0,2318.34
00141,2018-06,563.78,13400.0,2190.29
00141,2017-12,561.56,13400.0,2087.35
00141,2017-06,1713.01,11299.999999999998,2035.62
00141,2016-12,1710.21,4679.63,2182.69
00141,2016-06,1503.79,5159.81,2547.43
00141,2015-12,7406.65,59200.0,8948.66
00141,2015-06,12600.0,73500.0,24400.0
00142,2018-12,646500.0,2924100.0000000005,2841600.0000000005
00142,2018-06,548000.0,2732900.0,2448500.0
00142,2017-12,571300.0,2807700.0,2127500.0
00142,2017-06,546600.0,2893300.0,2249300.0
00142,2016-12,496100.0,2336900.0,1888100.0
00142,2016-06,466800.0,2991200.0,2131700.0
00142,2015-12,409700.0,2753900.0,1992600.0
00142,2015-06,498000.0,2805000.0,1909400.0
00143,2018-12,3028.67,9731.25,8872.31
00143,2018-06,2174.52,7234.47,4790.66
00143,2017-12,94.54,7855.88,4448.3
00143,2017-06,139.21,9711.42,3664.45
00143,2017-03,103.34,2790.86,33900.0
00143,2016-09,123.29,5954.04,6932.44
00143,2016-03,96.66,2072.79,1758.66
00143,2015-09,186.49,2550.83,1383.06
00144,2018-12,9462.96,946200.0,801800.0000000001
00144,2018-06,7419.28,1170100.0,1925500.0
00144,2017-12,8275.51,1091000.0,1298100.0
00144,2017-06,7898.07,1700300.0,1049900.0
00144,2016-12,6887.73,537900.0,817900.0000000001
00144,2016-06,6751.89,770800.0,810800.0
00144,2015-12,6450.91,1029300.0000000001,401100.0
00144,2015-06,6545.46,943199.9999999999,533000.0
00146,2018-12,7329.06,27200.000000000004,23600.0
00146,2018-06,8224.02,26000.0,21100.0
00146,2017-12,7764.6,41700.0,33100.0
00146,2017-06,24000.0,62699.99999999999,49300.0
00146,2016-12,19400.0,70200.0,44100.0
00146,2016-06,21900.0,64800.00000000001,43800.0
00146,2015-12,18300.0,69300.0,37900.0
00146,2015-06,22000.0,66200.0,39800.0
00147,2018-09,177600.00000000003,287800.0,191900.0
00147,2018-03,225100.00000000003,343400.00000000006,251700.00000000003
00147,2017-09,229200.00000000003,348000.0,247100.0
00147,2017-03,208600.0,370300.0,235200.0
00147,2016-09,221500.0,245400.0,192500.0
00147,2016-03,198700.0,217700.0,157700.0
00147,2015-09,183000.0,232000.0,237300.0
00147,2015-03,162000.0,234200.00000000003,249700.0
00148,2018-12,2013400.0,3882400.0,1647900.0
00148,2018-06,2061300.0,3908500.0,1611399.9999999998
00148,2017-12,1484000.0,3776100.0,1671000.0
00148,2017-06,1575900.0,3181900.0,1653200.0
00148,2016-12,1573400.0,3119100.0000000005,2029900.0
00148,2016-06,1699400.0,3019900.0,1571399.9999999998
00148,2015-12,1802500.0,3057600.0,1366000.0
00148,2015-06,1789500.0,2990100.0,1587000.0
00149,2018-12,140000.0,208400.0,267300.0
00149,2018-06,153500.0,210300.0,162900.0
00149,2017-12,74100.0,137700.0,157500.0
00149,2017-06,86100.0,128400.0,174899.99999999997
00149,2016-12,84000.0,149100.0,183400.0
00149,2016-06,228700.0,279300.0,190200.0
00149,2015-12,237300.0,297200.0,222200.0
00149,2015-06,236300.0,289400.0,183700.0
00151,2018-09,290000.0,1848500.0,580800.0
00151,2018-03,256900.0,1735300.0,872900.0000000001
00151,2017-09,267700.0,1548800.0,869400.0
00151,2017-06,220400.0,1544600.0,898100.0
00151,2016-12,245300.0,1690100.0,877200.0
00151,2016-06,215300.0,1433500.0,680100.0
00151,2015-12,286900.0,1385600.0,579800.0
00151,2015-06,284800.0,1381699.9999999998,533600.0
00152,2018-12,705800.0,2610200.0,1088500.0
00152,2018-06,702400.0,1812600.0,1038000.0
00152,2017-12,634800.0,1448899.9999999998,893300.0
00152,2017-06,266000.0,1608600.0000000002,1305500.0
00152,2016-12,261200.0,1968700.0,1146700.0
00152,2016-06,116100.0,1595300.0,958199.9999999999
00152,2015-12,117200.0,1814700.0,675200.0
00152,2015-06,58600.0,1026300.0,460200.00000000006
00154,2018-12,2650.42,191200.0,240400.0
00154,2018-06,2794.37,224500.0,280600.0
00154,2017-12,1957.28,202500.0,270300.0
00154,2017-06,1738.18,206000.0,269400.0
00154,2016-12,1626.58,200400.0,193800.0
00154,2016-06,245.55,171600.0,96400.0
00154,2015-12,327.82,189400.0,91000.0
00154,2015-06,222.86,173200.0,21500.0
00156,2018-09,18700.0,254899.99999999997,142200.0
00156,2018-03,24200.0,314000.0,151200.0
00156,2017-09,17000.0,330800.0,117600.0
00156,2017-03,21400.0,387600.0,164600.0
00156,2016-09,29300.0,330700.0,81800.0
00156,2016-03,40400.0,310800.0,69600.0
00156,2015-09,63300.0,297500.0,75800.0
00156,2015-03,69600.0,335500.0,90900.0
00157,2018-12,6511.31,30500.0,11000.0
00157,2018-06,6851.45,41100.0,14800.0
00157,2017-12,7111.67,41100.0,9667.47
00157,2017-06,6517.38,49600.0,19700.0
00157,2016-12,4458.42,50599.99999999999,14600.0
00157,2016-06,4143.7,58300.0,16800.0
00157,2015-12,3929.61,51100.0,12000.0
00157,2015-06,4024.59,61800.0,19000.0
00160,2018-09,172600.00000000003,351500.0,308700.0
00160,2018-03,204600.0,434099.99999999994,357299.99999999994
00160,2017-09,188600.0,490700.0,407900.0
00160,2017-03,197399.99999999997,460400.0,422299.99999999994
00160,2016-09,228299.99999999997,343900.0,341800.0
00160,2016-03,255500.0,428000.0,422400.0
00160,2015-09,265300.0,401900.0,270700.0
00160,2015-03,241500.0,327900.0,301300.0
00161,2018-12,913199.9999999999,3825700.0,4014000.0
00161,2018-09,1057100.0,4183800.0,4163600.0
00161,2018-06,921100.0,4104300.0,4047100.0
00161,2018-03,1058600.0,4209800.0,4082100.0
00161,2017-12,729400.0,3835899.9999999995,3232500.0
00161,2017-09,913300.0,3319200.0,3095500.0
00161,2017-06,690800.0,3370700.0,2874700.0000000005
00161,2017-03,857200.0,3092100.0,2784200.0
00162,2018-09,7035.6,97700.0,197800.0
00162,2018-03,7349.9,120100.0,193200.0
00162,2017-09,8025.7,136000.0,191800.0
00162,2017-03,7615.2,124500.0,176900.0
00162,2016-09,8587.31,148700.0,199100.0
00162,2015-12,9195.72,140200.0,285100.0
00162,2015-06,8775.97,138000.0,275200.0
00162,2014-12,9962.09,148000.0,243800.0
00163,2018-09,364900.0,840300.0,774400.0
00163,2018-03,283000.0,735200.0,668900.0
00163,2017-09,169200.00000000003,641900.0,594600.0
00163,2017-03,170200.0,829200.0,663900.0
00163,2016-09,157000.0,552600.0,492100.0
00163,2016-03,170300.0,559800.0,458700.0
00163,2015-09,197200.0,596200.0,488000.0
00163,2015-03,226400.0,606000.0,479500.0
00164,2018-09,4075.58,64400.00000000001,44500.0
00164,2018-03,7183.21,61100.0,38200.0
00164,2017-09,1122.23,61900.00000000001,17200.0
00164,2017-03,106.36,54300.0,10600.0
00164,2016-09,163.24,44000.0,7420.36
00164,2016-03,140.15,25600.0,10300.0
00164,2015-09,168.84,27100.0,7894.06
00164,2015-03,154.38,24700.000000000004,6383.61
00166,2018-12,1842.82,93100.0,13600.000000000002
00166,2018-06,1005.9,102300.0,6313.39
00166,2017-12,1433.08,109400.0,7566.82
00166,2017-06,1541.77,124400.0,14600.0
00166,2016-12,1566.73,70100.0,7324.52
00166,2016-06,554.85,27100.0,19200.0
00166,2015-12,619.29,28200.0,15600.0
00166,2015-06,734.75,30700.0,23600.0
00167,2018-12,6553.98,15600.0,19800.0
00167,2018-06,10400.0,21000.0,18600.0
00167,2017-12,10900.0,27599.999999999996,19100.0
00167,2017-06,10200.0,28600.0,15600.0
00167,2016-12,9141.89,31800.0,13000.0
00167,2016-06,11500.0,32700.0,14500.0
00167,2015-12,11800.0,37600.0,15800.0
00167,2015-09,15300.0,46000.0,22700.0
00168,2018-12,265100.0,1776000.0,1208700.0
00168,2018-09,169400.0,1800900.0,1197400.0
00168,2018-06,185700.0,1751500.0,1294800.0
00168,2017-12,239300.0,1407300.0,1045200.0
00168,2017-06,183000.0,1533700.0,1223400.0
00168,2017-03,196600.0,1356699.9999999998,1048600.0
00168,2016-12,241200.0,1261000.0,1028500.0
00168,2016-09,174400.0,1386300.0,1095300.0
00169,2018-12,284.9,714.34,564.93
00169,2018-06,233200.0,949500.0,782200.0
00169,2017-12,177000.0,1231300.0,1098400.0
00169,2017-06,524600.0,1015800.0,646600.0
00169,2016-12,412200.0,882800.0,623500.0
00169,2016-06,302200.0,592400.0,405100.0
00169,2015-12,235799.99999999997,532700.0,385300.0
00169,2015-06,274000.0,507299.99999999994,411200.0
00173,2018-12,2624700.0000000005,3412900.0,1124400.0
00173,2018-06,2753700.0,3487799.9999999995,1356600.0
00173,2017-12,2482700.0,3361000.0,1310300.0
00173,2017-06,2538800.0,3501400.0,1305100.0
00173,2016-12,2118100.0,3016100.0,1237800.0
00173,2016-06,2099000.0,2961000.0,1019700.0
00173,2015-12,2211600.0,2740400.0,790800.0
00173,2015-06,1834800.0,2652900.0,403100.0
00175,2018-12,409700.0,4278500.0,4376000.0
00175,2018-06,650600.0,5188700.0,4756100.0
00175,2017-12,602700.0,5300800.0,4990200.0
00175,2017-06,508900.0,4530400.0,3721300.0
00175,2016-12,306600.0,4724900.0,4063000.0
00175,2016-06,127500.0,2646400.0,2143300.0
00175,2015-12,122600.0,2534800.0,2044900.0
00175,2015-06,150700.0,2439300.0,1917100.0
00176,2018-12,48099.99999999999,79500.0,53300.0
00176,2018-06,1808.79,87500.0,18300.0
00176,2017-12,2082.84,67400.0,15100.0
00176,2017-06,1665.54,14300.0,9549.38
00176,2016-12,2201.21,33500.0,5547.12
00176,2016-06,877.58,30900.0,4096.69
00176,2015-09,1138.22,30600.0,4870.44
00176,2015-03,1119.7,27900.0,3409.47
00177,2018-12,404600.0,589900.0,684500.0
00177,2018-09,402600.0,574600.0,688600.0
00177,2018-06,400700.0,550200.0,851400.0
00177,2018-03,264200.0,411500.0,735500.0
00177,2017-12,301100.0,460200.00000000006,872400.0
00177,2017-09,302000.0,445500.0,879800.0
00177,2017-06,298600.0,501100.0,918199.9999999999
00177,2017-03,304400.0,505100.0,685300.0
00178,2018-09,150800.0,279800.0,88100.0
00178,2018-03,107100.00000000001,246800.0,83100.0
00178,2017-09,103900.0,231500.0,69100.0
00178,2017-03,108500.0,220200.0,57800.0
00178,2016-09,117600.0,250300.0,82000.0
00178,2016-03,91900.0,205600.0,52800.0
00178,2015-09,131400.0,217399.99999999997,75700.0
00178,2015-03,109500.0,225500.0,68200.0
00179,2018-09,296700.0,956400.0,785200.0
00179,2018-03,252000.0,873400.0,576400.0
00179,2017-09,254400.0,845000.0,532600.0
00179,2017-03,216000.0,769900.0,479900.0
00179,2016-09,196600.0,710000.0,500100.0
00179,2016-03,174899.99999999997,682200.0,431700.0
00179,2015-09,145900.0,902700.0,311800.0
00179,2015-03,136400.0,910000.0,319900.0
00180,2018-12,22799.999999999996,45400.0,36000.0
00180,2018-06,25000.0,44400.00000000001,35900.0
00180,2017-12,23000.0,47300.00000000001,37700.0
00180,2017-06,27700.0,49300.0,45000.0
00180,2016-12,26200.0,46600.0,45800.0
00180,2016-06,28200.0,46600.0,45199.99999999999
00180,2015-12,26800.0,43800.0,41400.0
00180,2015-06,26800.0,43800.0,49000.0
00181,2018-12,23.93,4517.13,1060.53
00181,2018-06,20.63,3905.36,778.15
00181,2017-12,16.44,3899.47,892.17
00181,2017-06,16.66,3415.76,650.63
00181,2016-12,19.97,10000.0,994.85
00181,2016-06,22.12,11200.000000000002,858.47
00181,2015-12,27.2,10800.0,691.78
00181,2015-06,21.02,2110.13,671.62
00182,2018-12,2048.2,356599.99999999994,346400.0
00182,2018-06,3856.2,440700.0,364500.0
00182,2017-12,5026.9,370800.0,361599.99999999994
00182,2017-06,7890.9,466700.0,456000.0
00182,2016-12,8144.7,667800.0,578800.0
00182,2016-06,7054.53,509700.0,451000.0
00182,2015-12,14900.0,486800.0,439500.0
00182,2015-06,11399.999999999998,447200.0,368800.0
00183,2018-12,16700.0,67500.0,15500.0
00183,2018-06,14800.0,64100.0,15200.0
00183,2017-12,3855.47,67200.0,22000.0
