00034,2017-06,6.3054,7.0069,6.2027,6.8957,0.66,2.4,6.9299,7.6961,6.8872,7.5977,0.71,4.51,0.3125,1338800.0,238500.0,983700.0,1.5,0.29
00034,2017-12,7.5887,8.1614,7.4813,7.8661,0.25,2.9,7.9377,8.0451,7.3724,7.602,-0.27,0.86,1.1786,1633400.0,320700.0,1092500.0,1.45,0.3
00034,2018-06,7.602,8.4007,7.3265,8.1069,0.44,1.17,8.1069,8.3915,7.6662,8.1069,-0.04,1.52,0.7588,1773800.0,362600.0,1224700.0,1.83,0.42
00034,2018-12,7.9968,8.9797,7.8983,8.1397,-0.04,1.73,8.2073,8.5,7.6762,8.24,0.11,1.34,1.6297,2272500.0,442400.0,1240600.0,1.79,0.87
00035,2017-03,2.8019,3.1241,2.7303,2.9949,0.21,4.39,2.9949,3.3115,2.9225,3.2572,0.28,2.91,0.4528,1410800.0000000002,596000.0000000002,548700.0,1.9,0.8
00035,2017-09,3.2663,3.9901,3.1668,3.9449,0.72,5.64,3.9358,3.972,3.6888,3.8672,-0.09,3.56,0.3908,1460500.0,611600.0,767700.0,2.01,0.92
00035,2018-09,4.1175,4.4393,3.9944,4.4203,0.35,1.93,4.4203,4.4393,3.5685,4.0726,-0.36,2.55,0.2358,1829500.0,722900.0,745200.0,70.76,70.41
00036,2015-06,0.4226,0.72,0.4142,0.56,0.05,44.78,0.57,4.91,0.53,3.25,2.69,148.07,0.0521,63000.0,62688.5,890.34,218.69,217.96
00036,2015-12,3.25,3.25,1.0,1.05,-2.2,29.32,1.05,1.32,0.69,0.89,-0.16,26.77,0.1221,68200.0,67971.37,311.82,206.71,205.91
00036,2016-06,0.89,0.89,0.53,0.63,-0.26,9.43,0.63,0.97,0.6,0.73,0.1,24.22,-0.0953,58099.99999999999,57875.13999999999,280.84,193.05,192.54
00036,2016-12,0.72,1.71,0.62,1.41,0.68,44.65,1.4,1.44,0.83,0.9,-0.5,14.8,-0.0443,66900.0,66722.53,346.62,168.28,167.78
00036,2017-06,0.87,0.94,0.74,0.76,-0.14,3.32,0.76,0.93,0.69,0.76,0.0,13.31,-0.0474,55400.0,55235.27,329.46,187.32,186.83
00036,2017-12,0.76,0.78,0.58,0.69,-0.07,5.36,0.69,0.95,0.65,0.66,-0.03,7.84,0.0533,62300.00000000001,62136.58000000001,332.69,173.05,172.35
00036,2018-06,0.66,1.18,0.65,0.77,0.14,38.99,0.77,0.8,0.56,0.58,-0.19,5.98,-0.0251,60100.0,59856.01,347.36,170.76,170.34
00036,2018-12,0.58,0.58,0.44,0.49,-0.09,4.53,0.49,0.5,0.36,0.39,-0.12,2.11,-0.0853,53500.0,53368.04,313.33,4.28,4.26
00037,2015-09,0.375,1.28,0.35,0.98,0.61,186.01,1.01,1.01,0.435,0.5,-0.48,50.78,-0.0134,8025.89,7982.97,1875.84,3.05,3.04
00037,2016-03,0.51,0.61,0.42,0.48,-0.02,8.46,0.475,0.475,0.31,0.415,-0.02,2.9,-0.0147,8306.3,8266.369999999999,2720.94,3.48,3.47
00037,2017-03,0.485,0.49,0.42,0.44,-0.06,3.94,0.44,0.445,0.365,0.385,-0.04,5.11,-0.007,6981.25,6940.91,2664.2,2.49,2.48
00037,2017-09,0.385,0.54,0.365,0.46,0.02,11.82,0.46,0.485,0.4,0.435,0.01,4.67,0.0116,7244.19,7203.9,2904.08,2.88,2.86
00037,2018-03,0.44,0.47,0.385,0.405,-0.1,3.68,0.4,0.49,0.375,0.4,0.02,9.11,0.0098,6988.98,6952.94,2430.1,2.69,2.68
00037,2018-09,0.395,0.4,0.355,0.38,-0.03,1.88,0.36,0.37,0.29,0.3,-0.03,1.96,-0.0085,6933.04,6890.86,2574.18,1.01,0.85
00038,2018-06,3.41,3.6,2.85,2.92,-0.47,10.03,2.85,3.06,2.51,2.59,-0.29,4.48,-0.1471,789500.0,654000.0,664599.9999999999,1.05,0.85
00038,2018-12,2.6,2.67,2.09,2.29,-0.3,3.2,2.26,2.27,1.73,1.79,-0.5,2.35,-1.3188,753199.9999999999,610199.9999999999,718300.0,3.33,3.09
00039,2015-06,0.28,0.4,0.24,0.35,0.09,11.24,0.345,1.74,0.335,1.43,1.08,90.9,0.0195,41800.0,38774.66,12500.0,3.78,3.63
00040,2018-09,0.8289,0.8675,0.7808,0.8579,-0.23,0.65,0.8482,0.8675,0.7337,0.7434,-0.16,0.16,0.0251,358600.0,263400.0,312700.0,0.87,0.68
00041,2016-06,22.1893,24.9685,17.8661,24.792,2.45,2.81,24.6156,30.2219,24.2627,29.045,4.69,3.69,1.8888,1205900.0,915900.0,574700.0,1.86,1.28
00041,2016-12,29.1863,35.7767,28.8567,32.9683,3.96,2.44,33.6799,36.0991,30.976,35.0555,2.08,2.02,3.6675,1065900.0,731000.0,572700.0,2.96,2.08
00041,2017-06,35.2453,35.6722,32.8734,34.676,-0.36,2.97,34.5337,38.9086,34.4388,38.14,3.95,1.53,4.6607,1207900.0,847500.0,408400.00000000006,2.48,1.67
00041,2017-12,37.9959,43.2318,36.6509,40.2407,2.12,2.04,40.1428,43.4717,37.4014,40.0939,-0.12,1.44,10.7247,1206700.0,815600.0,487000.0,1.53,1.05
00041,2018-06,40.0939,41.9052,36.2264,39.0169,-0.47,1.72,38.87,39.9607,37.3826,37.9776,-0.67,1.15,4.2239,1250600.0,858000.0,817900.0000000001,1.8,1.28
00041,2018-12,37.9776,41.6464,36.986,39.1,1.31,0.98,38.55,39.95,31.5,33.5,-5.65,3.01,7.2987,1459700.0,1036400.0,809599.9999999999,2.32,2.17
00042,2017-06,2.62,2.99,2.28,2.42,-0.19,56.24,2.43,2.6,1.94,2.05,-0.37,21.39,-0.0228,20500.0,19207.95,8842.85,0.4,0.37
00042,2017-12,2.07,2.28,1.7,1.95,-0.1,29.52,1.99,2.0,1.54,1.58,-0.37,14.55,-0.45,15800.0,14646.7,39500.0,0.46,0.44
00042,2018-06,1.59,1.72,1.25,1.28,-0.29,9.3,1.22,1.27,0.9,0.94,-0.39,1.66,0.0044,17500.0,16734.47,38200.0,0.0,0.0
00042,2018-12,0.91,0.96,0.6,0.7,-0.26,1.57,0.68,0.76,0.64,0.72,0.01,0.83,0.02,18300.0,17341.17,40000.0,1.29,0.88
00043,2018-12,0.751,0.751,0.6437,0.6828,-0.01,0.63,0.6828,0.73,0.63,0.67,-0.01,0.7,0.0763,1579700.0,1148000.0,1340600.0,2.39,2.33
00046,2018-12,2.7942,3.03,2.7166,3.0,0.18,0.93,2.98,3.09,2.73,2.88,-0.12,1.24,0.244,31100.0,31036.65,12300.0,1.33,0.99
00047,2018-12,0.17,0.177,0.131,0.171,0.01,0.85,0.173,0.173,0.14,0.155,0.0,0.64,0.011,79400.0,69871.32,47300.00000000001,11.41,11.18
00048,2015-06,0.265,0.355,0.255,0.305,0.04,36.92,0.305,0.95,0.28,0.6,0.29,224.58,0.329,78000.0,76385.1,6838.0,10.63,10.35
00048,2015-12,0.6,0.61,0.26,0.27,-0.33,41.0,0.275,0.32,0.26,0.275,0.01,13.7,0.088,59400.00000000001,57833.700000000004,5586.4,7.21,6.93
00048,2016-06,0.27,0.325,0.222,0.265,-0.02,10.11,0.265,0.28,0.192,0.205,-0.08,7.41,-0.052,40300.0,38732.2,5586.8,2.61,2.41
00048,2016-12,0.205,0.219,0.159,0.181,-0.01,8.98,0.181,0.265,0.167,0.195,0.0,10.61,-0.076,32700.0,30243.4,12600.0,2.12,1.95
00048,2017-06,0.191,0.213,0.161,0.169,-0.01,4.34,0.17,0.17,0.129,0.14,-0.03,3.86,-0.116,28000.0,25690.2,13200.0,2.06,1.86
00048,2017-12,0.144,0.152,0.1,0.108,-0.04,3.11,0.107,0.152,0.102,0.12,0.0,9.64,-0.12,25500.0,23062.3,12400.0,1.95,1.74
00048,2018-12,0.098,0.102,0.052,0.055,-0.03,1.95,0.055,0.065,0.045,0.061,0.0,1.46,-0.033,25500.0,22307.2,12600.0,5.18,4.33
00050,2015-12,10.2148,10.3197,7.1713,7.8189,-2.36,2.34,7.6685,8.3496,7.6685,8.1373,0.32,1.28,0.4524,270100.0,228800.0,39600.0,9.11,7.72
00050,2016-12,7.9149,8.5342,7.8329,8.2688,0.36,2.15,8.324,8.4714,8.0662,8.0754,-0.2,1.12,0.5904,208600.0,165000.0,60000.0,3.62,2.93
00050,2017-12,8.5786,8.7208,8.4175,8.5491,0.07,1.03,8.5683,8.7025,8.3958,8.4916,-0.06,1.05,0.8108,256600.0,209800.0,63500.0,13.44,12.92
00051,2017-12,14.0956,14.6565,13.3853,13.9648,-0.0365,0.45,13.8704,14.1535,13.7572,14.0403,0.0224,0.08,1.5548,261300.0,248900.0,569600.0,0.42,0.4
00051,2018-12,14.6986,14.9644,14.1965,14.61,-0.8732,0.04,14.5509,14.7675,13.783,13.9602,-0.5723,0.11,1.0252,568700.0,241900.0,473500.0,1.52,1.44
00052,2018-09,29.3991,30.0651,28.3525,28.5428,-0.74,5.51,28.5904,28.8282,26.7779,27.0245,-1.52,6.63,0.6899,69000.0,65430.39,51500.0,5.64,4.99
