00021,2017-12,2017-09,0.242,0.25,0.197,0.2,-0.03,0.3,2017-12,0.2,0.219,0.172,0.199,0.01,0.07,-0.0189,-218.6038,0.75,0.04
00021,2018-06,2018-03,0.19,0.325,0.186,0.25,-0.06,1.78,2018-06,0.24,0.28,0.189,0.205,-0.14,0.15,0.0018,36.5948,0.74,0.04
00021,2018-12,2018-09,0.199,0.22,0.17,0.185,0.04,0.09,2018-12,0.184,0.188,0.09,0.104,-0.08,1.83,0.011,47.8195,0.0,0.0
00022,2015-09,2015-06,0.315,0.57,0.295,0.46,0.14,45.19,2015-09,0.455,0.455,0.217,0.27,-0.19,5.99,0.0212,44.0232,0.27,0.27
00022,2016-03,2015-12,0.265,0.345,0.246,0.265,0.0,3.02,2016-03,0.26,0.26,0.2,0.22,-0.05,0.81,0.0227,26.5274,0.25,0.25
00022,2016-09,2016-06,0.22,0.25,0.219,0.237,0.07,0.88,2016-09,0.224,0.28,0.219,0.255,0.04,2.63,0.0063,20.2634,0.43,0.43
00022,2017-03,2016-12,0.25,0.265,0.233,0.241,-0.01,2.05,2017-03,0.234,0.32,0.231,0.305,0.05,3.89,-0.0004,-0.7917,0.4,0.4
00022,2017-09,2017-06,0.31,0.385,0.31,0.32,0.02,5.35,2017-09,0.315,0.36,0.3,0.305,-0.01,2.13,-0.0004,-2.4189,0.38,0.38
00022,2018-03,2017-12,0.305,0.31,0.27,0.27,-0.03,1.61,2018-03,0.28,0.3,0.25,0.29,0.0,1.7,-0.0001,-0.4247,0.44,0.43
00024,2015-06,2015-03,0.3,0.38,0.28,0.29,-0.01,34.22,2015-06,0.29,0.56,0.285,0.43,0.14,118.47,-0.0074,-1.8283,1.81,1.77
00024,2015-12,2015-09,0.42,0.42,0.25,0.285,-0.14,18.85,2015-12,0.29,0.32,0.255,0.275,-0.01,10.63,-0.0215,-2.8392,1.76,1.72
00024,2016-06,2016-03,0.27,0.3,0.215,0.28,0.0,24.79,2016-06,0.275,0.32,0.245,0.248,0.01,17.78,-0.0007,-0.1426,1.79,1.73
00024,2016-12,2016-09,0.249,0.255,0.202,0.21,-0.04,8.2,2016-12,0.21,0.255,0.17,0.25,0.03,8.7,-0.0369,-7.9833,1.57,1.46
00024,2017-06,2017-03,0.238,0.24,0.158,0.16,-0.04,5.05,2017-06,0.162,0.234,0.155,0.215,0.1,19.03,0.0216,9.634,2.03,1.85
00024,2017-12,2017-09,0.21,0.295,0.198,0.27,0.08,15.47,2017-12,0.27,0.375,0.26,0.34,0.12,23.38,-0.0013,-0.597,2.32,2.27
00024,2018-06,2018-03,0.34,0.365,0.26,0.345,0.07,17.96,2018-06,0.34,0.445,0.26,0.31,-0.08,20.34,0.0072,4.1934,2.83,2.82
00024,2018-12,2018-09,0.3,0.34,0.2,0.201,-0.17,12.22,2018-12,0.201,0.205,0.13,0.142,-0.04,8.28,-0.0189,-4.7609,0.0,0.0
00025,2015-09,2015-06,9.9617,11.6588,9.9469,11.2604,1.42,2.11,2015-09,11.2604,11.8064,10.183,10.7284,-1.31,1.66,0.5582,7.6772,1.48,1.07
